2019-01-11T22:30:01-08:00,1547274601,1547274613,67
2019-01-11T23:00:01-08:00,1547276401,1547276408,114
2019-01-11T23:30:01-08:00,1547278202,1547278216,57
2019-01-12T00:00:01-08:00,1547280001,1547280009,100
2019-01-12T00:30:01-08:00,1547281801,1547281815,57
2019-01-12T01:00:01-08:00,1547283601,1547283614,62
2019-01-12T01:30:00-08:00,1547285401,1547285418,47
2019-01-12T02:00:01-08:00,1547287201,1547287213,67
2019-01-12T02:30:01-08:00,1547289001,1547289008,114
2019-01-12T03:00:01-08:00,1547290801,1547290810,89
2019-01-12T03:30:01-08:00,1547292601,1547292608,114
2019-01-12T04:00:00-08:00,1547294401,1547294408,114
2019-01-12T04:30:01-08:00,1547296201,1547296208,114
2019-01-12T05:00:01-08:00,1547298001,1547298013,67
2019-01-12T05:30:01-08:00,1547299801,1547299808,114
2019-01-12T06:00:01-08:00,1547301601,1547301608,114
2019-01-12T06:30:01-08:00,1547303401,1547303409,100
2019-01-12T07:00:01-08:00,1547305201,1547305215,57
2019-01-12T07:30:00-08:00,1547307001,1547307008,114
2019-01-12T08:00:01-08:00,1547308801,1547308815,57
2019-01-12T08:30:01-08:00,1547310601,1547310609,100
2019-01-12T09:00:01-08:00,1547312401,1547312408,114
2019-01-12T09:30:01-08:00,1547314201,1547314208,114
2019-01-12T10:00:01-08:00,1547316002,1547316014,67
2019-01-12T10:30:01-08:00,1547317801,1547317808,114
2019-01-12T11:00:00-08:00,1547319601,1547319614,62
2019-01-12T11:30:00-08:00,1547321401,1547321407,133
2019-01-12T12:00:00-08:00,1547323201,1547323207,133
2019-01-12T12:30:00-08:00,1547325001,1547325015,57
2019-01-12T13:00:00-08:00,1547326801,1547326808,114
2019-01-12T13:30:01-08:00,1547328601,1547328609,100
2019-01-12T14:00:00-08:00,1547330401,1547330410,89
2019-01-12T14:30:01-08:00,1547332201,1547332215,57
2019-01-12T15:00:01-08:00,1547334001,1547334014,62
2019-01-12T15:30:01-08:00,1547335801,1547335809,100
2019-01-12T16:00:01-08:00,1547337601,1547337608,114
2019-01-12T16:30:01-08:00,1547339401,1547339430,28
2019-01-12T17:00:00-08:00,1547341201,1547341217,50
2019-01-12T17:30:00-08:00,1547343001,1547343013,67
2019-01-12T18:00:00-08:00,1547344800,1547344814,57
2019-01-12T18:30:00-08:00,1547346601,1547346612,73
2019-01-12T19:00:01-08:00,1547348401,1547348417,50
